seed,x_axle,Greedy Time,final_calculation_time,Total Running time,Route Cost,,,,,,,,
49,9,39.57994175,0.006678104,39.58661985,10417.28862,,,,,,,,
49,15,39.29956198,0.006669998,39.30623198,10397.23662,,,,,,,,
49,21,39.18730879,0.006658077,39.19396687,10390.53445,,,,,,,,
49,27,39.15754008,0.009163141,39.16670322,10381.70253,,,,,,,,
49,30,39.28573275,0.006651163,39.29238391,10411.31527,,,,,,,,
49,45,38.89986515,0.006624937,38.90649009,10325.74117,,,,,,,,
49,60,38.89938188,0.006627798,38.90600967,10321.81456,,,,,,,,
49,90,38.53126097,0.00664115,38.53790212,10229.76212,,,,,,,,
49,120,38.23430514,0.006508827,38.24081397,10154.59099,,,,,,,,
50,3,40.12580132,0.006685019,40.13248634,10047.82012,,,,,,,,
50,9,39.97733021,0.006668806,39.98399901,10061.88867,,,,,,,,
50,15,39.20338631,0.006638765,39.21002507,10119.00425,,,,,,,,
50,21,39.28976512,0.006649733,39.29641485,10090.99825,,,,,,,,
50,27,39.13844204,0.00663805,39.14508009,10077.7794,,,,,,,,
50,30,38.98885012,0.006623983,38.9954741,10018.14695,,,,,,,,
50,45,38.96747804,0.006659031,38.97413707,9995.098731,,,,,,,,
50,60,38.86454391,0.006675005,38.87121892,9928.317345,,,,,,,,
50,90,38.41002202,0.006630182,38.4166522,9862.796571,,,,,,,,
50,120,38.44917297,0.006558895,38.45573187,9811.55583,,,,,,,,
51,3,39.57651305,0.006719112,39.58323216,9951.196034,,,,,,,,
51,9,37.82074404,0.006528854,37.82727289,9982.290465,,,,,,,,
51,15,38.01304221,0.006639957,38.01968217,9986.567944,,,,,,,,
51,21,37.63735509,0.006499767,37.64385486,9957.547946,,,,,,,,
51,27,37.47971392,0.006561756,37.48627567,9950.748142,,,,,,,,
51,30,38.09414196,0.006524086,38.10066605,9916.878077,,,,,,,,
51,45,37.35781789,0.006510973,37.36432886,9881.94889,,,,,,,,
51,60,37.15563416,0.006553888,37.16218805,9809.983322,,,,,,,,
51,90,36.91140509,0.006475925,36.91788101,9739.144213,,,,,,,,
51,120,36.77070594,0.006351233,36.77705717,9676.854098,,,,,,,,
52,3,38.59346676,0.006606102,38.60007286,11229.12132,,,,,,,,
52,9,37.917207,0.006513119,37.92372012,11298.96983,,,,,,,,
52,15,37.67006397,0.006557226,37.6766212,11262.81161,,,,,,,,
52,21,37.5989058,0.006630182,37.60553598,11263.2979,,,,,,,,
52,27,37.65801883,0.006557226,37.66457605,11223.8716,,,,,,,,
52,30,37.34614801,0.006579876,37.35272789,11211.7676,,,,,,,,
52,45,37.30007982,0.006562233,37.30664206,11171.38896,,,,,,,,
52,60,37.22249818,0.006500959,37.22899914,11099.48109,,,,,,,,
52,90,36.98329329,0.006498814,36.98979211,11024.0214,,,,,,,,
52,120,36.89298987,0.006419897,36.89940977,10970.85991,,,,,,,,
53,3,38.36405516,0.006546736,38.37060189,10071.66872,,,,,,,,
53,9,38.16997814,0.006564856,38.176543,10117.57576,,,,,,,,
53,15,37.70713902,0.006655931,37.71379495,10101.78278,,,,,,,,
53,21,37.69881606,0.006579161,37.70539522,10094.14248,,,,,,,,
53,27,37.72753215,0.006585121,37.73411727,10067.11614,,,,,,,,
53,30,37.46472216,0.006596804,37.47131896,10111.98427,,,,,,,,
53,45,37.50759888,0.006539106,37.51413798,9986.020532,,,,,,,,
53,60,37.18297601,0.006499052,37.18947506,9931.680393,,,,,,,,
53,90,37.04569197,0.006465912,37.05215788,9882.131915,,,,,,,,
53,120,36.83688712,0.006402016,36.84328914,9829.733946,,,,,,,,
54,3,38.57816076,0.006709099,38.58486986,10968.30684,,,,,,,,
54,9,37.893538,0.006593704,37.9001317,10984.49001,,,,,,,,
54,15,37.91939688,0.006670952,37.92606783,10988.69841,,,,,,,,
54,21,37.63404274,0.006650209,37.64069295,10965.15686,,,,,,,,
54,27,37.75914192,0.006554842,37.76569676,10965.34448,,,,,,,,
54,30,37.48571205,0.006514072,37.49222612,10949.39325,,,,,,,,
54,45,37.45316219,0.006516218,37.45967841,10926.29765,,,,,,,,
54,60,37.21330595,0.006541967,37.21984792,10890.22576,,,,,,,,
54,90,37.02011418,0.006466866,37.02658105,10822.13018,,,,,,,,
54,120,37.03488302,0.006432056,37.04131508,10775.74524,,,,,,,,
55,3,38.78188109,0.006663799,38.78854489,10626.21002,,,,,,,,
55,9,38.28856897,0.006630898,38.29519987,10638.16298,,,,,,,,
55,15,37.84087276,0.006701231,37.847574,10615.18129,,,,,,,,
55,21,37.59439635,0.006528616,37.60092497,10608.62287,,,,,,,,
55,27,37.74026179,0.0065732,37.74683499,10566.70735,,,,,,,,
55,30,37.45263529,0.006485701,37.45912099,10517.72341,,,,,,,,
55,45,37.46292472,0.006536245,37.46946096,10542.55878,,,,,,,,
55,60,37.23848414,0.006528854,37.245013,10436.02489,,,,,,,,
55,90,37.04829788,0.006517172,37.05481505,10347.55149,,,,,,,,
55,120,36.92555714,0.006402016,36.93195915,10344.37918,,,,,,,,
56,3,38.76646209,0.006596088,38.77305818,7828.409535,,,,,,,,
56,9,37.89355993,0.006578922,37.90013885,7845.227851,,,,,,,,
56,15,37.8657763,0.006663799,37.8724401,7822.028777,,,,,,,,
56,21,37.65801501,0.006606817,37.66462183,7823.814701,,,,,,,,
56,27,37.5887773,0.006618738,37.59539604,7814.175242,,,,,,,,
56,30,37.51587677,0.00655508,37.52243185,7781.850158,,,,,,,,
56,45,37.37465501,0.006516933,37.38117194,7767.706925,,,,,,,,
56,60,37.27453423,0.008162737,37.28269696,7706.955899,,,,,,,,
56,90,37.03726506,0.006490946,37.04375601,7638.788343,,,,,,,,
56,120,36.91127014,0.006376982,36.91764712,7630.793383,,,,,,,,
57,3,38.67567372,0.006749153,38.68242288,8957.033106,,,,,,,,
57,9,38.04678798,0.006552935,38.05334091,9013.649707,,,,,,,,
57,15,37.70289922,0.00661087,37.70951009,9002.144776,,,,,,,,
57,21,37.67260122,0.006569862,37.67917109,8999.34294,,,,,,,,
57,27,37.57224703,0.006646156,37.57889318,8970.221003,,,,,,,,
57,30,37.59631801,0.006494045,37.60281205,9022.747625,,,,,,,,
57,45,37.56446075,0.006708145,37.5711689,8993.659261,,,,,,,,
57,60,37.27103901,0.006508112,37.27754712,8976.415568,,,,,,,,
57,90,36.96344209,0.006491899,36.96993399,8884.898161,,,,,,,,
57,120,36.95437479,0.006420374,36.96079516,8800.79608,,,,,,,,
58,3,38.47499108,0.006631851,38.48162293,11762.28035,,,,,,,,
58,9,37.99481702,0.006554127,38.00137115,11783.52318,,,,,,,,
58,15,37.81374812,0.006572008,37.82032013,11793.91657,,,,,,,,
58,21,37.76127911,0.00655365,37.76783276,11790.22148,,,,,,,,
58,27,37.65961003,0.006570101,37.66618013,11792.0999,,,,,,,,
58,30,37.52575302,0.006563187,37.53231621,11755.44856,,,,,,,,
58,45,37.55537987,0.006537199,37.56191707,11731.06947,,,,,,,,
58,60,37.49443913,0.006526947,37.50096607,11659.08945,,,,,,,,
58,90,37.26146793,0.006472111,37.26794004,11572.203,,,,,,,,
58,120,37.14489889,0.00643611,37.151335,11500.9787,,,,,,,,
59,3,38.79466295,0.006646872,38.80130982,10241.46937,,,,,,,,
59,9,38.1816051,0.006735086,38.18834019,10250.42466,,,,,,,,
59,15,38.13165712,0.006597757,38.13825488,10244.33211,,,,,,,,
59,21,38.14259315,0.006589174,38.14918232,10215.2421,,,,,,,,
59,27,37.66900301,0.006551981,37.67555499,10211.25346,,,,,,,,
59,30,37.69294691,0.006630182,37.69957709,10214.59739,,,,,,,,
59,45,38.42624116,0.006551027,38.43279219,10153.17795,,,,,,,,
59,60,37.57323694,0.006594896,37.57983184,10145.77735,,,,,,,,
59,90,37.41893816,0.006521702,37.42545986,10087.75272,,,,,,,,
59,120,37.08201718,0.006420851,37.08843803,10029.82261,,,,,,,,
60,3,38.94924903,0.006623983,38.95587301,12877.98925,,,,,,,,
60,9,38.13593507,0.006627083,38.14256215,12892.73238,,,,,,,,
60,15,37.94242978,0.006716967,37.94914675,12884.88709,,,,,,,,
60,21,37.83388805,0.006588936,37.84047699,12882.04134,,,,,,,,
60,27,37.8044591,0.006636143,37.81109524,12874.11663,,,,,,,,
60,30,37.64938593,0.006685972,37.6560719,12886.22446,,,,,,,,
60,45,37.55236316,0.006696939,37.5590601,12820.8447,,,,,,,,
60,60,37.41784596,0.006511927,37.42435789,12778.91575,,,,,,,,
60,90,37.10273409,0.006508589,37.10924268,12698.62408,,,,,,,,
60,120,36.93145299,0.006434917,36.93788791,12648.73049,,,,,,,,
61,3,38.97397804,0.006757975,38.98073602,8360.834388,,,,,,,,
61,9,38.25858402,0.006735086,38.26531911,8351.275536,,,,,,,,
61,15,37.95988774,0.00664711,37.96653485,8344.565622,,,,,,,,
61,21,38.07245088,0.00662303,38.07907391,8307.059758,,,,,,,,
61,27,37.94468093,0.006591082,37.95127201,8293.11049,,,,,,,,
61,30,37.86276674,0.006696224,37.86946297,8305.584685,,,,,,,,
61,45,37.54442191,0.006557226,37.55097914,8249.224216,,,,,,,,
61,60,37.52713799,0.006574154,37.53371215,8255.62607,,,,,,,,
61,90,37.12572002,0.006541014,37.13226104,8235.239581,,,,,,,,
61,120,37.00270605,0.006453991,37.00916004,8167.32662,,,,,,,,
62,3,38.81496811,0.006615162,38.82158327,9016.17705,,,,,,,,
62,9,38.32667708,0.006558895,38.33323598,9071.127092,,,,,,,,
62,15,38.09204888,0.006608009,38.09865689,9042.852285,,,,,,,,
62,21,37.65179515,0.006557941,37.65835309,9036.438322,,,,,,,,
62,27,37.74882197,0.008846045,37.75766802,9000.695634,,,,,,,,
62,30,37.59162307,0.006536961,37.59816003,8980.197014,,,,,,,,
62,45,37.59605694,0.006613016,37.60266995,8875.03155,,,,,,,,
62,60,37.36535501,0.006581068,37.37193608,8826.176894,,,,,,,,
62,90,37.11942077,0.006508112,37.12592888,8756.852529,,,,,,,,
62,120,37.10835004,0.006440878,37.11479092,8699.265173,,,,,,,,
63,3,38.86100698,0.00680995,38.86781693,9909.973995,,,,,,,,
63,9,37.98739719,0.006583929,37.99398112,9927.613988,,,,,,,,
63,15,37.89531088,0.006573915,37.90188479,9934.366542,,,,,,,,
63,21,37.68072486,0.00654912,37.68727398,9935.636403,,,,,,,,
63,27,37.6630609,0.006527185,37.66958809,9898.753253,,,,,,,,
63,30,37.62694979,0.006569386,37.63351917,9926.998407,,,,,,,,
63,45,37.53486323,0.006596804,37.54146004,9824.914422,,,,,,,,
63,60,37.4213829,0.006535292,37.4279182,9799.183214,,,,,,,,
63,90,37.19249606,0.006502867,37.19899893,9703.38818,,,,,,,,
63,120,36.963238,0.006412983,36.96965098,9641.868585,,,,,,,,
64,3,38.74070239,0.006597757,38.74730015,11781.6619,,,,,,,,
64,9,38.18084884,0.006567001,38.18741584,11794.1473,,,,,,,,
64,15,37.95424271,0.006559372,37.96080208,11805.36551,,,,,,,,
64,21,37.86631107,0.007664919,37.87397599,11792.22061,,,,,,,,
64,27,37.68187785,0.006535292,37.68841314,11806.72826,,,,,,,,
64,30,37.77419114,0.006534815,37.78072596,11781.85648,,,,,,,,
64,45,37.56678486,0.00652504,37.5733099,11760.17569,,,,,,,,
64,60,37.28075695,0.006504059,37.28726101,11705.56301,,,,,,,,
64,90,37.10199022,0.006523848,37.10851407,11581.26768,,,,,,,,
64,120,36.92214513,0.006391048,36.92853618,11494.82323,,,,,,,,
65,3,38.84557009,0.006611824,38.85218191,10105.86737,,,,,,,,
65,9,38.13934088,0.0065732,38.14591408,10133.20806,,,,,,,,
65,15,37.89593482,0.006536245,37.90247107,10140.23272,,,,,,,,
65,21,38.00237727,0.006558895,38.00893617,10117.17584,,,,,,,,
65,27,38.02087021,0.006552935,38.02742314,10113.97499,,,,,,,,
65,30,37.54612517,0.006511927,37.5526371,10086.9168,,,,,,,,
65,45,37.64923596,0.007786989,37.65702295,10070.16403,,,,,,,,
65,60,37.30790401,0.006509066,37.31441307,9998.074989,,,,,,,,
65,90,37.07296896,0.006541252,37.07951021,9910.835686,,,,,,,,
65,120,37.03976512,0.006431103,37.04619622,9866.664957,,,,,,,,
66,3,38.80103111,0.006570101,38.80760121,9788.139335,,,,,,,,
66,9,38.12924409,0.006542921,38.13578701,9839.296299,,,,,,,,
66,15,38.02806401,0.006548166,38.03461218,9801.140276,,,,,,,,
66,21,37.71513224,0.006533861,37.7216661,9776.798842,,,,,,,,
66,27,37.63468575,0.006526947,37.6412127,9761.262299,,,,,,,,
66,30,37.60592318,0.006555796,37.61247897,9742.212558,,,,,,,,
66,45,37.43744302,0.006516933,37.44395995,9676.137742,,,,,,,,
66,60,37.35154891,0.006519079,37.35806799,9637.945678,,,,,,,,
66,90,37.16928792,0.006518841,37.17580676,9582.500287,,,,,,,,
66,120,37.1130991,0.006422043,37.11952114,9526.729797,,,,,,,,
67,3,38.83252716,0.006597757,38.83912492,8916.863663,,,,,,,,
67,9,38.24777007,0.006726742,38.25449681,8928.027835,,,,,,,,
67,15,37.93866611,0.006572008,37.94523811,8923.007606,,,,,,,,
67,21,37.85826206,0.006550074,37.86481214,8921.497648,,,,,,,,
67,27,37.6666348,0.006586075,37.67322087,8912.805557,,,,,,,,
67,30,37.63467789,0.00654912,37.64122701,8829.207975,,,,,,,,
67,45,37.65983105,0.006568909,37.66639996,8771.070377,,,,,,,,
67,60,37.44647288,0.00652194,37.45299482,8806.050016,,,,,,,,
67,90,37.20797706,0.006535053,37.21451211,8745.158773,,,,,,,,
67,120,37.05633712,0.006440878,37.062778,8698.414771,,,,,,,,
68,3,39.00585318,0.006861925,39.0127151,10419.19684,,,,,,,,
68,9,38.54358888,0.006592035,38.55018091,10435.94895,,,,,,,,
68,15,38.19870782,0.006619215,38.20532703,10441.54874,,,,,,,,
68,21,37.95565009,0.006615639,37.96226573,10410.16028,,,,,,,,
68,27,37.81914091,0.006535053,37.82567596,10396.0138,,,,,,,,
68,30,37.8151691,0.006551743,37.82172084,10372.77396,,,,,,,,
68,45,37.68903899,0.006564856,37.69560385,10332.07729,,,,,,,,
68,60,38.06880093,0.006529093,38.07533002,10251.89781,,,,,,,,
68,90,37.31315398,0.006482124,37.31963611,10174.99945,,,,,,,,
68,120,37.1727519,0.00640893,37.17916083,10117.16611,,,,,,,,
69,3,38.98948884,0.006645918,38.99613476,8932.858467,,,,,,,,
69,9,38.15007806,0.006572008,38.15665007,8981.05353,,,,,,,,
69,15,38.15367293,0.006542921,38.16021585,8981.604063,,,,,,,,
69,21,37.80419087,0.006561041,37.81075191,8968.936408,,,,,,,,
69,27,37.80784202,0.006592035,37.81443405,8962.205602,,,,,,,,
69,30,37.7647419,0.006537914,37.77127981,8971.329979,,,,,,,,
69,45,37.5605371,0.0065341,37.5670712,8912.860716,,,,,,,,
69,60,37.33064914,0.006530046,37.33717918,8921.732081,,,,,,,,
69,90,37.00663519,0.006496906,37.0131321,8863.099304,,,,,,,,
69,120,36.97276068,0.006440163,36.97920084,8725.603314,,,,,,,,
70,3,38.80304694,0.006594896,38.80964184,11403.76446,,,,,,,,
70,9,38.26527095,0.006597281,38.27186823,11411.6189,,,,,,,,
70,15,37.9330802,0.00656271,37.93964291,11407.73693,,,,,,,,
70,21,37.775033,0.00655508,37.78158808,11380.91146,,,,,,,,
70,27,37.84291315,0.006577969,37.84949112,11362.37556,,,,,,,,
70,30,37.55649304,0.006585836,37.56307888,11350.82872,,,,,,,,
70,45,37.5650928,0.006572962,37.57166576,11288.99263,,,,,,,,
70,60,37.46357012,0.006542921,37.47011304,11294.44766,,,,,,,,
70,90,37.18918514,0.006525993,37.19571114,11211.88804,,,,,,,,
70,120,37.10164714,0.006448984,37.10809612,11141.72081,,,,,,,,
71,3,38.70521903,0.006703854,38.71192288,9622.709527,,,,,,,,
71,9,38.06597924,0.006572008,38.07255125,9669.510162,,,,,,,,
71,15,37.98559713,0.006606817,37.99220395,9652.596265,,,,,,,,
71,21,37.76081491,0.006586075,37.76740098,9658.874718,,,,,,,,
71,27,37.71212482,0.006605148,37.71872997,9646.218444,,,,,,,,
71,30,37.55621004,0.006520987,37.56273103,9608.654109,,,,,,,,
71,45,37.4674387,0.006570101,37.4740088,9602.519021,,,,,,,,
71,60,37.43289208,0.006513119,37.4394052,9516.071249,,,,,,,,
71,90,37.12214899,0.006474018,37.12862301,9428.205936,,,,,,,,
71,120,36.98118782,0.006392002,36.98757982,9356.269231,,,,,,,,
72,3,38.79965281,0.006629944,38.80628276,11004.69892,,,,,,,,
72,9,38.16000319,0.00658679,38.16658998,11038.84667,,,,,,,,
72,15,38.22674394,0.006681204,38.23342514,11043.04274,,,,,,,,
72,21,37.8914752,0.006568909,37.89804411,11026.99787,,,,,,,,
72,27,37.72778392,0.006569862,37.73435378,11041.46905,,,,,,,,
72,30,37.63765383,0.006524086,37.64417791,11005.88878,,,,,,,,
72,45,37.56547093,0.006511927,37.57198286,10981.69402,,,,,,,,
72,60,37.3421483,0.006535769,37.34868407,10909.80091,,,,,,,,
72,90,37.12308693,0.006525755,37.12961268,10835.90136,,,,,,,,
72,120,37.06154323,0.006407022,37.06795025,10775.40287,,,,,,,,
73,3,38.72661018,0.006617785,38.73322797,12391.81671,,,,,,,,
73,9,38.12157106,0.006544828,38.12811589,12383.26106,,,,,,,,
73,15,38.01409292,0.006577015,38.02066994,12389.8224,,,,,,,,
73,21,37.85474682,0.006583929,37.86133075,12355.79335,,,,,,,,
73,27,37.95641112,0.006550074,37.9629612,12335.59213,,,,,,,,
73,30,37.71169782,0.006552219,37.71825004,12347.88487,,,,,,,,
73,45,37.53525805,0.006614923,37.54187298,12297.5327,,,,,,,,
73,60,38.05491829,0.006542683,38.06146097,12234.0717,,,,,,,,
73,90,37.27488804,0.006510019,37.28139806,12150.55859,,,,,,,,
73,120,37.01025105,0.006371021,37.01662207,12082.26281,,,,,,,,
74,3,38.92265391,0.006618977,38.92927289,9272.42505,,,,,,,,
74,9,38.09344482,0.006573915,38.10001874,9303.518056,,,,,,,,
74,15,37.92148137,0.006561756,37.92804313,9293.57302,,,,,,,,
74,21,37.86177111,0.00659585,37.86836696,9279.99536,,,,,,,,
74,27,37.74672174,0.006547213,37.75326896,9283.925578,,,,,,,,
74,30,37.72603393,0.006528139,37.73256207,9277.155556,,,,,,,,
74,45,37.62087989,0.006569147,37.62744904,9263.202529,,,,,,,,
74,60,37.43799901,0.006543875,37.44454288,9230.750194,,,,,,,,
74,90,37.15561104,0.006470919,37.16208196,9185.550805,,,,,,,,
74,120,37.05969787,0.006434202,37.06613207,9143.100841,,,,,,,,
75,3,38.70631909,0.006646156,38.71296525,11674.06552,,,,,,,,
75,9,38.11513495,0.006627083,38.12176204,11679.32974,,,,,,,,
75,15,37.90687203,0.006582737,37.91345477,11672.53176,,,,,,,,
75,21,38.000525,0.006578207,38.0071032,11656.53531,,,,,,,,
75,27,37.84814382,0.006575108,37.85471892,11639.01921,,,,,,,,
75,30,37.83816695,0.006542921,37.84470987,11699.97316,,,,,,,,
75,45,37.60253811,0.006607056,37.60914516,11652.84583,,,,,,,,
75,60,37.47539997,0.006528854,37.48192883,11647.65689,,,,,,,,
75,90,37.08572388,0.006505013,37.09222889,11590.07359,,,,,,,,
75,120,37.05701923,0.006418943,37.06343818,11513.37681,,,,,,,,
76,3,38.75551701,0.006606102,38.76212311,10566.85361,,,,,,,,
76,9,37.99169397,0.006579876,37.99827385,10558.15404,,,,,,,,
76,15,37.93647504,0.006570101,37.94304514,10553.33889,,,,,,,,
76,21,37.79788113,0.006714106,37.80459523,10546.00658,,,,,,,,
76,27,37.78350401,0.006593943,37.79009795,10547.77713,,,,,,,,
76,30,37.63352489,0.006587982,37.64011288,10600.11524,,,,,,,,
76,45,37.53350306,0.006560087,37.54006314,10525.9982,,,,,,,,
76,60,37.36430192,0.006505966,37.37080789,10561.95391,,,,,,,,
76,90,37.43703198,0.006659746,37.44369173,10533.74646,,,,,,,,
76,120,37.09217691,0.006496906,37.09867382,10499.53761,,,,,,,,
77,3,38.91227102,0.006567001,38.91883802,10132.07046,,,,,,,,
77,9,38.18380904,0.006670952,38.19047999,10177.67574,,,,,,,,
77,15,37.78189492,0.006686926,37.78858185,10201.32816,,,,,,,,
77,21,37.80238175,0.006652355,37.80903411,10185.73117,,,,,,,,
77,27,37.84883833,0.006737709,37.85557604,10174.60003,,,,,,,,
77,30,37.91034293,0.006536961,37.91687989,10130.8867,,,,,,,,
77,45,37.70418787,0.006582975,37.71077085,10107.05384,,,,,,,,
77,60,37.46529293,0.006510973,37.4718039,10120.46406,,,,,,,,
77,90,37.26466179,0.006489992,37.27115178,10040.53269,,,,,,,,
77,120,37.01861572,0.006413221,37.02502894,9962.31669,,,,,,,,
78,3,38.89118695,0.006591082,38.89777803,7363.369679,,,,,,,,
78,9,38.06023502,0.006586313,38.06682134,7384.42168,,,,,,,,
78,15,37.88792014,0.006587744,37.89450788,7386.164994,,,,,,,,
78,21,37.75566602,0.006547928,37.76221395,7390.569466,,,,,,,,
78,27,37.75353003,0.006566048,37.76009607,7370.567624,,,,,,,,
78,30,37.63422012,0.006531715,37.64075184,7374.469412,,,,,,,,
78,45,37.45249391,0.006520987,37.45901489,7336.923331,,,,,,,,
78,60,37.45868516,0.006516933,37.46520209,7289.646811,,,,,,,,
78,90,37.0345571,0.006469011,37.04102612,7242.797629,,,,,,,,
78,120,37.16476226,0.006412745,37.171175,7197.681186,,,,,,,,
79,3,39.00439596,0.006618977,39.01101494,11332.59089,,,,,,,,
79,9,37.96486521,0.006614923,37.97148013,11375.46377,,,,,,,,
79,15,37.86634707,0.006579876,37.87292695,11346.3936,,,,,,,,
79,21,37.82663488,0.006572008,37.83320689,11309.36682,,,,,,,,
79,27,37.73670411,0.006538868,37.74324298,11276.86747,,,,,,,,
79,30,37.58274484,0.006554127,37.58929896,11396.16878,,,,,,,,
79,45,37.51867127,0.006518841,37.52519011,11220.84218,,,,,,,,
79,60,37.32496905,0.006526947,37.331496,11262.85491,,,,,,,,
79,90,37.08720994,0.006491899,37.09370184,11172.07658,,,,,,,,
79,120,36.98567796,0.00642705,36.99210501,11080.04026,,,,,,,,
80,3,38.59916997,0.006643057,38.60581303,10336.03295,,,,,,,,
80,9,38.00597787,0.006586075,38.01256394,10374.81428,,,,,,,,
80,15,37.98565698,0.006583929,37.99224091,10368.04508,,,,,,,,
80,21,37.81884217,0.006574869,37.82541704,10391.11414,,,,,,,,
80,27,38.03095388,0.006644964,38.03759885,10379.79944,,,,,,,,
80,30,37.63616586,0.006545067,37.64271092,10396.13088,,,,,,,,
80,45,37.52575707,0.006557226,37.5323143,10313.84589,,,,,,,,
80,60,37.39987302,0.006515026,37.40638804,10275.49884,,,,,,,,
80,90,37.06920123,0.006500721,37.07570195,10201.94171,,,,,,,,
80,120,37.05370069,0.006412029,37.06011271,10114.84629,,,,,,,,
81,3,38.81526875,0.006654978,38.82192373,8786.88119,,,,,,,,
81,9,37.99188924,0.006594658,37.9984839,8821.578075,,,,,,,,
81,15,37.90130806,0.006551027,37.90785909,8810.960458,,,,,,,,
81,21,37.80349588,0.006548166,37.81004405,8780.527998,,,,,,,,
81,27,37.67780828,0.006578922,37.68438721,8772.191607,,,,,,,,
81,30,37.57422376,0.006523132,37.58074689,8688.396337,,,,,,,,
81,45,37.49746799,0.006556034,37.50402403,8714.143735,,,,,,,,
81,60,37.36417103,0.006536961,37.37070799,8683.328729,,,,,,,,
81,90,37.18471122,0.006501913,37.19121313,8618.047557,,,,,,,,
81,120,36.98117781,0.006402969,36.98758078,8537.199035,,,,,,,,
82,3,38.67407203,0.006629944,38.68070197,12962.46706,,,,,,,,
82,9,38.13240194,0.006614208,38.13901615,12997.87817,,,,,,,,
82,15,37.83510923,0.006584883,37.84169412,13020.09922,,,,,,,,
82,21,37.78341699,0.006972075,37.79038906,13034.1253,,,,,,,,
82,27,37.75843096,0.006583214,37.76501417,12994.28052,,,,,,,,
82,30,37.7803359,0.006541967,37.78687787,12912.6184,,,,,,,,
82,45,37.54465103,0.006556034,37.55120707,12932.20036,,,,,,,,
82,60,37.42840695,0.00651598,37.43492293,12781.08937,,,,,,,,
82,90,37.4664402,0.00652194,37.47296214,12699.58795,,,,,,,,
82,120,37.11786985,0.006505013,37.12437487,12613.39845,,,,,,,,
83,3,38.68227315,0.006642818,38.68891597,8693.09823,,,,,,,,
83,9,38.04573917,0.006546974,38.05228615,8717.965549,,,,,,,,
83,15,37.91478395,0.006584167,37.92136812,8718.134868,,,,,,,,
83,21,37.81768608,0.006551027,37.82423711,8707.195188,,,,,,,,
83,27,37.6285708,0.006566048,37.63513684,8699.253961,,,,,,,,
83,30,37.51917195,0.006557941,37.52572989,8687.589437,,,,,,,,
83,45,37.54179788,0.006556273,37.54835415,8649.310424,,,,,,,,
83,60,37.43791199,0.00660491,37.4445169,8592.035024,,,,,,,,
83,90,37.16260505,0.00650692,37.16911197,8531.137142,,,,,,,,
83,120,36.98117089,0.006422997,36.98759389,8469.347528,,,,,,,,
84,3,38.73943496,0.00662303,38.74605799,9735.439079,,,,,,,,
84,9,38.22196817,0.006567001,38.22853518,9752.147855,,,,,,,,
84,15,37.82675362,0.006586313,37.83333993,9758.914325,,,,,,,,
84,21,37.79573607,0.006600857,37.80233693,9759.356312,,,,,,,,
84,27,37.72764182,0.006561041,37.73420286,9727.498926,,,,,,,,
84,30,37.65354609,0.006556749,37.66010284,9668.07645,,,,,,,,
84,45,37.53580379,0.006548166,37.54235196,9626.274242,,,,,,,,
84,60,37.31556988,0.006498098,37.32206798,9573.616333,,,,,,,,
84,90,37.15582895,0.006485939,37.16231489,9480.146955,,,,,,,,
84,120,37.05772805,0.006423712,37.06415176,9434.406825,,,,,,,,
85,3,38.63265681,0.006619215,38.63927603,8996.354252,,,,,,,,
85,9,38.03894091,0.006550074,38.04549098,9032.408829,,,,,,,,
85,15,37.81137896,0.006594181,37.81797314,8989.591722,,,,,,,,
85,21,37.77546597,0.006566048,37.78203201,8977.838825,,,,,,,,
85,27,37.70860171,0.006563187,37.7151649,8960.593708,,,,,,,,
85,30,37.57157111,0.006536007,37.57810712,8949.723958,,,,,,,,
85,45,37.62434101,0.006555796,37.63089681,8900.410742,,,,,,,,
85,60,37.39644504,0.006536007,37.40298104,8879.517119,,,,,,,,
85,90,37.04128003,0.006516933,37.04779696,8816.602409,,,,,,,,
85,120,37.00732756,0.006416082,37.01374364,8704.554629,,,,,,,,
86,3,38.81024313,0.006639957,38.81688309,9222.836068,,,,,,,,
86,9,38.035779,0.006574154,38.04235315,9252.140196,,,,,,,,
86,15,37.91551828,0.006579876,37.92209816,9248.073238,,,,,,,,
86,21,37.82918787,0.006561041,37.83574891,9226.123969,,,,,,,,
86,27,37.68337798,0.006541967,37.68991995,9196.203071,,,,,,,,
86,30,37.66378307,0.006548166,37.67033124,9096.229478,,,,,,,,
86,45,37.52401185,0.00654006,37.53055191,9140.916127,,,,,,,,
86,60,37.32000065,0.006546259,37.32654691,9003.797244,,,,,,,,
86,90,37.43535995,0.006471872,37.44183183,9036.319248,,,,,,,,
86,120,37.15830898,0.006437063,37.16474605,8971.905668,,,,,,,,
87,3,39.01197195,0.009742975,39.02171493,9041.356074,,,,,,,,
87,9,38.06908107,0.006580114,38.07566118,9053.339533,,,,,,,,
87,15,37.95707297,0.006561041,37.96363401,9066.083264,,,,,,,,
87,21,37.80720592,0.006548166,37.81375408,9067.683088,,,,,,,,
87,27,37.67661285,0.006586075,37.68319893,9048.991432,,,,,,,,
87,30,37.57951498,0.006557941,37.58607292,8972.428359,,,,,,,,
87,45,37.56956005,0.006529808,37.57608986,8968.948697,,,,,,,,
87,60,37.30082893,0.00652194,37.30735087,8880.507405,,,,,,,,
87,90,37.63715601,0.007378817,37.64453483,8852.4977,,,,,,,,
