seed,x_axle,Greedy Time,final_calculation_time,Total Running time,Route Cost,,,,,,,,
49,9,39.72897792,0.00671196,39.73568988,10838.25613,,,,,,,,
49,15,39.23020005,0.006658792,39.23685884,10851.14436,,,,,,,,
49,21,39.17976284,0.006701231,39.18646407,10834.1947,,,,,,,,
49,27,39.07414699,0.006669044,39.08081603,10805.70113,,,,,,,,
49,30,39.14434719,0.006847143,39.15119433,10730.56389,,,,,,,,
49,45,38.93705988,0.006670237,38.94373012,10738.33199,,,,,,,,
49,60,38.76056004,0.006649733,38.76720977,10608.71319,,,,,,,,
49,90,38.47362208,0.006648064,38.48027015,10522.01672,,,,,,,,
49,120,38.37039471,0.006522894,38.3769176,10449.94438,,,,,,,,
50,3,40.46878886,0.009469032,40.47825789,10280.90762,,,,,,,,
50,9,39.51182175,0.006726265,39.51854801,10330.70891,,,,,,,,
50,15,39.39464593,0.006724834,39.40137076,10319.64621,,,,,,,,
50,21,39.17084789,0.006678104,39.177526,10296.92906,,,,,,,,
50,27,39.1784451,0.006710052,39.18515515,10281.55582,,,,,,,,
50,30,39.24298382,0.006685972,39.24966979,10334.04228,,,,,,,,
50,45,39.01930022,0.006679058,39.02597928,10230.21137,,,,,,,,
50,60,38.73019409,0.0066998,38.73689389,10229.42633,,,,,,,,
50,90,38.42363596,0.00661087,38.43024683,10147.13031,,,,,,,,
50,120,38.45878315,0.006572008,38.46535516,10084.65421,,,,,,,,
51,3,40.84223413,0.006675959,40.84891009,10153.2824,,,,,,,,
51,9,37.86192703,0.006502151,37.86842918,10204.25249,,,,,,,,
51,15,37.73225498,0.006393909,37.73864889,10213.19618,,,,,,,,
51,21,37.64237905,0.006463051,37.6488421,10214.68217,,,,,,,,
51,27,37.97362995,0.006354809,37.97998476,10179.02697,,,,,,,,
51,30,37.37851,0.006370783,37.38488078,10306.66205,,,,,,,,
51,45,37.38169289,0.006487131,37.38818002,10139.48199,,,,,,,,
51,60,37.39187312,0.006348848,37.39822197,10224.11863,,,,,,,,
51,90,37.1302278,0.006391048,37.13661885,10122.88018,,,,,,,,
51,120,37.22963715,0.006213903,37.23585105,10080.39021,,,,,,,,
52,3,39.09229398,0.006392956,39.09868693,11345.17464,,,,,,,,
52,9,38.43662715,0.006505966,38.44313312,11462.71384,,,,,,,,
52,15,38.5078249,0.006554127,38.51437902,11444.53345,,,,,,,,
52,21,38.21971798,0.006626129,38.22634411,11443.39917,,,,,,,,
52,27,38.06991386,0.006361008,38.07627487,11403.36364,,,,,,,,
52,30,38.00973988,0.006372213,38.01611209,11323.44444,,,,,,,,
52,45,37.74255419,0.006523848,37.74907804,11330.5814,,,,,,,,
52,60,37.65583706,0.006535769,37.66237283,11176.13249,,,,,,,,
52,90,37.4372921,0.00630188,37.44359398,11090.49596,,,,,,,,
52,120,37.06133914,0.00620389,37.06754303,11076.51903,,,,,,,,
53,3,39.02321577,0.00636816,39.02958393,10228.0465,,,,,,,,
53,9,38.21044874,0.006393194,38.21684194,10259.54372,,,,,,,,
53,15,38.17989707,0.006577969,38.18647504,10284.13403,,,,,,,,
53,21,38.10362291,0.0063622,38.10998511,10247.09595,,,,,,,,
53,27,38.01071787,0.006363153,38.01708102,10214.04626,,,,,,,,
53,30,37.94915771,0.006663322,37.95582104,10253.64054,,,,,,,,
53,45,37.79687715,0.006390095,37.80326724,10145.59383,,,,,,,,
53,60,37.80626893,0.00644207,37.812711,10111.0224,,,,,,,,
53,90,37.40928316,0.00631094,37.4155941,10035.27978,,,,,,,,
53,120,37.37499404,0.006366968,37.38136101,9967.958077,,,,,,,,
54,3,39.46728802,0.006657839,39.47394586,11198.93936,,,,,,,,
54,9,38.54799008,0.006545782,38.55453587,11216.31416,,,,,,,,
54,15,38.49795198,0.006660938,38.50461292,11239.56142,,,,,,,,
54,21,38.60003591,0.006633997,38.6066699,11223.28373,,,,,,,,
54,27,38.48527694,0.006548882,38.49182582,11194.84504,,,,,,,,
54,30,38.34871793,0.006633282,38.35535121,11246.98192,,,,,,,,
54,45,38.42296314,0.006563902,38.42952704,11145.02086,,,,,,,,
54,60,38.11999011,0.006543875,38.12653399,11137.64164,,,,,,,,
54,90,37.95628381,0.006464958,37.96274877,11068.47061,,,,,,,,
54,120,37.73119378,0.006403208,37.73759699,10999.62208,,,,,,,,
55,3,39.45071673,0.006667137,39.45738387,10774.23662,,,,,,,,
55,9,39.09645009,0.006649971,39.10310006,10797.07293,,,,,,,,
55,15,38.51559663,0.006509066,38.52210569,10789.15357,,,,,,,,
55,21,38.63867593,0.006578922,38.64525485,10758.94151,,,,,,,,
55,27,38.52698398,0.006572008,38.53355598,10732.62677,,,,,,,,
55,30,38.34874296,0.006526232,38.35526919,10784.08149,,,,,,,,
55,45,38.45344329,0.006572962,38.46001625,10671.06902,,,,,,,,
55,60,38.2568152,0.006518841,38.26333404,10641.00762,,,,,,,,
55,90,37.91834712,0.006507635,37.92485476,10554.4683,,,,,,,,
55,120,37.85632992,0.0063622,37.86269212,10528.54866,,,,,,,,
56,3,39.65155602,0.006718874,39.65827489,8512.692578,,,,,,,,
56,9,38.81616998,0.006577969,38.82274795,8540.807929,,,,,,,,
56,15,38.68469405,0.006714821,38.69140887,8540.308224,,,,,,,,
56,21,38.48496413,0.006565809,38.49152994,8549.330031,,,,,,,,
56,27,38.58212972,0.006663322,38.58879304,8528.942322,,,,,,,,
56,30,38.40162587,0.006513119,38.40813899,8590.979488,,,,,,,,
56,45,38.6194098,0.006538153,38.62594795,8491.621668,,,,,,,,
56,60,38.24818897,0.006534815,38.25472379,8529.139968,,,,,,,,
56,90,38.08420897,0.00650382,38.09071279,8479.264155,,,,,,,,
56,120,37.93563819,0.006403685,37.94204187,8357.982377,,,,,,,,
57,3,39.46982312,0.006704807,39.47652793,9600.72591,,,,,,,,
57,9,38.83884597,0.006551981,38.84539795,9639.513326,,,,,,,,
57,15,38.88401198,0.006581068,38.89059305,9613.279333,,,,,,,,
57,21,38.69659019,0.006588936,38.70317912,9624.755314,,,,,,,,
57,27,38.68832302,0.006655931,38.69497895,9604.816172,,,,,,,,
57,30,38.55633974,0.00664711,38.56298685,9584.745077,,,,,,,,
57,45,38.48373985,0.006634951,38.4903748,9602.062846,,,,,,,,
57,60,38.25709081,0.006510973,38.26360178,9510.071384,,,,,,,,
57,90,38.02457714,0.006479025,38.03105617,9446.132903,,,,,,,,
57,120,37.97079611,0.006362915,37.97715902,9401.09565,,,,,,,,
58,3,39.45463705,0.006543875,39.46118093,11881.56891,,,,,,,,
58,9,38.888062,0.00668788,38.89474988,11928.84828,,,,,,,,
58,15,38.64450693,0.006565094,38.65107203,11936.27078,,,,,,,,
58,21,38.68115878,0.006556273,38.68771505,11909.62535,,,,,,,,
58,27,38.45079017,0.006574631,38.4573648,11899.99933,,,,,,,,
58,30,38.43623781,0.006539106,38.44277692,11898.24393,,,,,,,,
58,45,38.39856601,0.006566048,38.40513206,11842.38082,,,,,,,,
58,60,38.21255898,0.006523848,38.21908283,11833.83939,,,,,,,,
58,90,37.94222593,0.006507158,37.94873309,11729.48446,,,,,,,,
58,120,37.87427807,0.006386995,37.88066506,11640.92167,,,,,,,,
59,3,39.66656113,0.006578922,39.67314005,10268.41405,,,,,,,,
59,9,38.82818294,0.006544113,38.83472705,10292.39451,,,,,,,,
59,15,38.83832908,0.006696939,38.84502602,10285.47397,,,,,,,,
59,21,38.67101789,0.006575823,38.67759371,10364.51131,,,,,,,,
59,27,38.58227301,0.006558895,38.5888319,10350.83908,,,,,,,,
59,30,38.43959284,0.006525993,38.44611883,10243.99342,,,,,,,,
59,45,38.41645479,0.00652504,38.42297983,10301.9601,,,,,,,,
59,60,38.42816305,0.006617785,38.43478084,10206.33888,,,,,,,,
59,90,38.05530763,0.006511211,38.06181884,10119.09048,,,,,,,,
59,120,38.00269675,0.006378174,38.00907493,10086.4426,,,,,,,,
60,3,39.66742611,0.006600857,39.67402697,12714.71234,,,,,,,,
60,9,38.80781388,0.006583214,38.8143971,12757.18877,,,,,,,,
60,15,38.72789907,0.006578922,38.734478,12724.95551,,,,,,,,
60,21,38.61882281,0.006568909,38.62539172,12723.54383,,,,,,,,
60,27,38.53195977,0.006541967,38.53850174,12711.62016,,,,,,,,
60,30,38.45830703,0.006562233,38.46486926,12705.87192,,,,,,,,
60,45,38.67968202,0.006563187,38.6862452,12629.63719,,,,,,,,
60,60,38.26349688,0.006557226,38.2700541,12548.80225,,,,,,,,
60,90,38.04011798,0.00651598,38.04663396,12471.38151,,,,,,,,
60,120,37.92709994,0.006418943,37.93351889,12446.07567,,,,,,,,
61,3,39.50117874,0.006585121,39.50776386,8763.038729,,,,,,,,
61,9,39.03421497,0.006573915,39.04078889,8775.378136,,,,,,,,
61,15,38.75707912,0.006586075,38.7636652,8753.873332,,,,,,,,
61,21,38.65817809,0.006574154,38.66475224,8733.293562,,,,,,,,
61,27,38.680022,0.006601095,38.6866231,8716.940496,,,,,,,,
61,30,38.62309194,0.006575108,38.62966704,8712.77505,,,,,,,,
61,45,38.53185105,0.006596088,38.53844714,8689.031246,,,,,,,,
61,60,38.43121505,0.006565809,38.43778086,8651.563775,,,,,,,,
61,90,38.20469189,0.006534338,38.21122622,8610.492317,,,,,,,,
61,120,38.00925684,0.006318092,38.01557493,8580.21344,,,,,,,,
62,3,39.57935882,0.006596088,39.5859549,9519.186273,,,,,,,,
62,9,39.42355585,0.006608248,39.4301641,9566.971682,,,,,,,,
62,15,38.58683109,0.006537914,38.59336901,9582.418966,,,,,,,,
62,21,38.65678501,0.006644964,38.66342998,9556.973459,,,,,,,,
62,27,38.82022619,0.006733656,38.82695985,9574.871018,,,,,,,,
62,30,38.47565293,0.006535292,38.48218822,9566.12613,,,,,,,,
62,45,38.42547512,0.006547928,38.43202305,9465.355283,,,,,,,,
62,60,38.28292894,0.006546974,38.28947592,9421.518381,,,,,,,,
62,90,38.05346203,0.006463051,38.05992508,9335.344121,,,,,,,,
62,120,37.99411201,0.006406784,38.0005188,9254.264484,,,,,,,,
63,3,39.51458907,0.006627083,39.52121615,10326.92534,,,,,,,,
63,9,38.81191683,0.006553888,38.81847072,10378.86604,,,,,,,,
63,15,38.69384408,0.006572962,38.70041704,10288.28848,,,,,,,,
63,21,38.56568503,0.006567955,38.57225299,10267.78095,,,,,,,,
63,27,38.62372088,0.006589174,38.63031006,10254.36213,,,,,,,,
63,30,38.53639507,0.006532907,38.54292798,10326.485,,,,,,,,
63,45,38.67965317,0.006550074,38.68620324,10192.2068,,,,,,,,
63,60,38.36820984,0.006543875,38.37475371,10207.34191,,,,,,,,
63,90,38.03217816,0.006460905,38.03863907,10128.67838,,,,,,,,
63,120,37.89939594,0.006407022,37.90580297,10053.85207,,,,,,,,
64,3,39.32463694,0.006600142,39.33123708,11809.50079,,,,,,,,
64,9,38.93747926,0.006572008,38.94405127,11839.45343,,,,,,,,
64,15,38.68846393,0.006597996,38.69506192,11826.8692,,,,,,,,
64,21,38.62290788,0.006597996,38.62950587,11813.83198,,,,,,,,
64,27,38.82704306,0.006579161,38.83362222,11786.69517,,,,,,,,
64,30,38.51761317,0.006585836,38.52419901,11686.90483,,,,,,,,
64,45,38.40627408,0.006361008,38.41263509,11707.18762,,,,,,,,
64,60,38.34595585,0.006547213,38.35250306,11577.00901,,,,,,,,
64,90,38.00516295,0.006525993,38.01168895,11461.88489,,,,,,,,
64,120,37.95223093,0.006385088,37.95861602,11388.67173,,,,,,,,
65,3,39.55392385,0.006582975,39.56050682,10259.65116,,,,,,,,
65,9,38.86751699,0.006583929,38.87410092,10298.52873,,,,,,,,
65,15,38.73481321,0.006551981,38.74136519,10309.0055,,,,,,,,
65,21,38.67680573,0.006567001,38.68337274,10291.71704,,,,,,,,
65,27,38.70307517,0.006689072,38.70976424,10260.25894,,,,,,,,
65,30,38.50307584,0.006545305,38.50962114,10249.04271,,,,,,,,
65,45,38.48903608,0.006561041,38.49559712,10198.41692,,,,,,,,
65,60,38.45432091,0.006513834,38.46083474,10147.44331,,,,,,,,
65,90,38.18026972,0.00649333,38.18676305,10117.75581,,,,,,,,
65,120,37.97538805,0.006407738,37.98179579,10068.33741,,,,,,,,
66,3,39.74853396,0.006603956,39.75513792,10000.93395,,,,,,,,
66,9,38.82603812,0.006565094,38.83260322,10036.46903,,,,,,,,
66,15,38.7211411,0.006554842,38.72769594,10035.68969,,,,,,,,
66,21,38.65317822,0.00656271,38.65974092,10032.40071,,,,,,,,
66,27,38.78008199,0.006566048,38.78664804,10040.52285,,,,,,,,
66,30,38.45808816,0.006551981,38.46464014,9996.0395,,,,,,,,
66,45,38.43216801,0.006568909,38.43873692,9982.278114,,,,,,,,
66,60,38.37674594,0.006574154,38.38332009,9899.913928,,,,,,,,
66,90,38.10120702,0.006510735,38.10771775,9772.996657,,,,,,,,
66,120,37.97010612,0.006417036,37.97652316,9701.617703,,,,,,,,
67,3,39.85155678,0.006534815,39.85809159,9529.654247,,,,,,,,
67,9,38.80577993,0.006570101,38.81235003,9554.29117,,,,,,,,
67,15,39.09967685,0.006587982,39.10626483,9559.178847,,,,,,,,
67,21,38.68899107,0.006574631,38.6955657,9550.216554,,,,,,,,
67,27,38.54595304,0.006603956,38.55255699,9496.786082,,,,,,,,
67,30,38.57118106,0.006586075,38.57776713,9440.952276,,,,,,,,
67,45,38.51436782,0.006565094,38.52093291,9460.345875,,,,,,,,
67,60,38.26733279,0.006503344,38.27383614,9367.374963,,,,,,,,
67,90,38.08168483,0.006464005,38.08814883,9323.870601,,,,,,,,
67,120,37.92882109,0.006370068,37.93519115,9272.41238,,,,,,,,
68,3,39.62869096,0.006595135,39.63528609,10586.57513,,,,,,,,
68,9,38.91389298,0.006532907,38.92042589,10630.79434,,,,,,,,
68,15,38.79632401,0.006556988,38.802881,10634.41525,,,,,,,,
68,21,38.60914421,0.006566763,38.61571097,10624.37258,,,,,,,,
68,27,38.63431716,0.006572008,38.64088917,10607.338,,,,,,,,
68,30,38.41809297,0.006547928,38.42464089,10660.99322,,,,,,,,
68,45,38.52261305,0.006574154,38.5291872,10554.09081,,,,,,,,
68,60,38.29149699,0.006523132,38.29802012,10520.78714,,,,,,,,
68,90,38.02428269,0.006499052,38.03078175,10428.20459,,,,,,,,
68,120,37.97032189,0.006447077,37.97676897,10369.72274,,,,,,,,
69,3,39.62457609,0.006597996,39.63117409,9385.446786,,,,,,,,
69,9,38.8604362,0.00658989,38.86702609,9433.378238,,,,,,,,
69,15,38.77945781,0.006577253,38.78603506,9413.737183,,,,,,,,
69,21,38.62097287,0.006577969,38.62755084,9420.385581,,,,,,,,
69,27,38.53392911,0.006549835,38.54047894,9417.420791,,,,,,,,
69,30,38.47285175,0.006552219,38.47940397,9422.943609,,,,,,,,
69,45,38.45308709,0.006549835,38.45963693,9367.312598,,,,,,,,
69,60,38.26252484,0.006556034,38.26908088,9379.794737,,,,,,,,
69,90,38.14519405,0.006521702,38.15171576,9304.104089,,,,,,,,
69,120,38.02537584,0.006432056,38.0318079,9239.974899,,,,,,,,
70,3,39.40070677,0.006541014,39.40724778,11501.86622,,,,,,,,
70,9,38.87076879,0.006551027,38.87731981,11554.89717,,,,,,,,
70,15,39.04941607,0.006700039,39.0561161,11533.36487,,,,,,,,
70,21,38.60070777,0.006646156,38.60735393,11500.65275,,,,,,,,
70,27,38.61216402,0.006624937,38.61878896,11475.36549,,,,,,,,
70,30,38.82518506,0.006538153,38.83172321,11592.9102,,,,,,,,
70,45,38.53467894,0.006575108,38.54125404,11415.47491,,,,,,,,
70,60,38.4634409,0.006551027,38.46999192,11365.83407,,,,,,,,
70,90,38.10838008,0.006511927,38.11489201,11278.42487,,,,,,,,
70,120,38.10222697,0.00642395,38.10865092,11286.0775,,,,,,,,
71,3,40.6430738,0.006596088,40.64966989,9967.284144,,,,,,,,
71,9,38.89581823,0.006602049,38.90242028,9993.112856,,,,,,,,
71,15,38.9845612,0.006711006,38.99127221,10012.60635,,,,,,,,
71,21,38.6792438,0.006569147,38.68581295,10001.54447,,,,,,,,
71,27,38.64968395,0.006587029,38.65627098,9988.743922,,,,,,,,
71,30,38.43161511,0.006534815,38.43814993,10014.14509,,,,,,,,
71,45,38.53139305,0.006546021,38.53793907,9931.17519,,,,,,,,
71,60,38.29222393,0.006536961,38.29876089,9902.459616,,,,,,,,
71,90,38.13647795,0.00652504,38.14300299,9828.538807,,,,,,,,
71,120,38.02698803,0.006381035,38.03336906,9705.585027,,,,,,,,
72,3,39.45025897,0.006559134,39.4568181,11080.38163,,,,,,,,
72,9,38.85300183,0.006547928,38.85954976,11123.37105,,,,,,,,
72,15,38.79562807,0.006639004,38.80226707,11129.90569,,,,,,,,
72,21,38.59610796,0.006555796,38.60266376,11103.36749,,,,,,,,
72,27,38.64009786,0.006561041,38.6466589,11092.4253,,,,,,,,
72,30,38.57760692,0.006541014,38.58414793,11055.8612,,,,,,,,
72,45,38.46867919,0.00658679,38.47526598,11052.57234,,,,,,,,
72,60,38.35465384,0.006598234,38.36125207,10982.9799,,,,,,,,
72,90,38.27167988,0.006529093,38.27820897,10915.38921,,,,,,,,
72,120,37.96361375,0.006402254,37.970016,10854.62912,,,,,,,,
73,3,39.43399906,0.00657177,39.44057083,12240.17872,,,,,,,,
73,9,38.90729213,0.006557941,38.91385007,12308.43791,,,,,,,,
73,15,38.70012689,0.006474018,38.7066009,12298.18326,,,,,,,,
73,21,38.69138622,0.006613016,38.69799924,12270.81855,,,,,,,,
73,27,38.63832998,0.006561995,38.64489198,12272.39766,,,,,,,,
73,30,38.52790213,0.006565094,38.53446722,12311.93059,,,,,,,,
73,45,38.46336198,0.006567001,38.46992898,12189.78597,,,,,,,,
73,60,38.38105488,0.006527901,38.38758278,12141.80765,,,,,,,,
73,90,38.0817647,0.006544113,38.08830881,12021.71935,,,,,,,,
73,120,38.02196479,0.006420374,38.02838516,11938.55997,,,,,,,,
74,3,39.66526914,0.006572008,39.67184114,9652.442419,,,,,,,,
74,9,39.02747989,0.006548882,39.03402877,9676.84657,,,,,,,,
74,15,38.86793423,0.006597757,38.87453198,9665.216319,,,,,,,,
74,21,38.72651911,0.006582022,38.73310113,9651.720271,,,,,,,,
74,27,38.58585286,0.006569386,38.59242225,9664.511542,,,,,,,,
74,30,38.53632998,0.006576777,38.54290676,9659.480921,,,,,,,,
74,45,38.5544703,0.006614685,38.56108499,9567.10253,,,,,,,,
74,60,38.41602993,0.006538868,38.4225688,9600.846843,,,,,,,,
74,90,38.12506008,0.006512165,38.13157225,9549.465241,,,,,,,,
74,120,38.19001508,0.006412029,38.19642711,9509.747268,,,,,,,,
75,3,39.55244493,0.006590843,39.55903578,11668.60586,,,,,,,,
75,9,38.98368311,0.006592035,38.99027514,11676.30313,,,,,,,,
75,15,38.74487877,0.006603003,38.75148177,11670.95355,,,,,,,,
75,21,38.82281709,0.006560087,38.82937717,11673.43044,,,,,,,,
75,27,38.772264,0.006678104,38.77894211,11642.41869,,,,,,,,
75,30,38.58066726,0.006561995,38.58722925,11652.44658,,,,,,,,
75,45,38.47255778,0.006554127,38.47911191,11585.92247,,,,,,,,
75,60,38.37270236,0.006529093,38.37923145,11558.62618,,,,,,,,
75,90,38.10027981,0.006616116,38.10689592,11485.7831,,,,,,,,
75,120,38.00293112,0.006397963,38.00932908,11382.12505,,,,,,,,
76,3,40.2921021,0.006570101,40.2986722,10930.01715,,,,,,,,
76,9,38.86769009,0.006620884,38.87431097,10939.47074,,,,,,,,
76,15,38.74183798,0.006566048,38.74840403,10921.93946,,,,,,,,
76,21,38.70786977,0.006599903,38.71446967,10897.3857,,,,,,,,
76,27,38.58566594,0.006695986,38.59236193,10883.73581,,,,,,,,
76,30,38.58840013,0.006449938,38.59485006,10851.78334,,,,,,,,
76,45,38.61508012,0.006561041,38.62164116,10817.94337,,,,,,,,
76,60,38.41577387,0.006556988,38.42233086,10762.53298,,,,,,,,
76,90,38.08846998,0.006504059,38.09497404,10662.11232,,,,,,,,
76,120,38.08324766,0.006445169,38.08969283,10629.19194,,,,,,,,
77,3,39.57843423,0.006588936,39.58502316,10550.06685,,,,,,,,
77,9,38.94890213,0.006554842,38.95545697,10603.12831,,,,,,,,
77,15,38.68870306,0.006565094,38.69526815,10605.09188,,,,,,,,
77,21,38.63009787,0.006582975,38.63668084,10603.17235,,,,,,,,
77,27,38.63880587,0.006574154,38.64538002,10567.57943,,,,,,,,
77,30,38.50738311,0.006542921,38.51392603,10589.96766,,,,,,,,
77,45,38.43168688,0.006574154,38.43826103,10511.16134,,,,,,,,
77,60,38.31077909,0.00661397,38.31739306,10481.13103,,,,,,,,
77,90,38.04110193,0.006492853,38.04759479,10420.73285,,,,,,,,
77,120,38.06570292,0.006383896,38.07208681,10351.21247,,,,,,,,
78,3,39.69253206,0.006592989,39.69912505,8268.079048,,,,,,,,
78,9,38.88687897,0.006597042,38.89347601,8278.835442,,,,,,,,
78,15,38.76795697,0.006554842,38.77451181,8298.632976,,,,,,,,
78,21,38.71596885,0.006601095,38.72256994,8301.984115,,,,,,,,
78,27,38.58054209,0.00663209,38.58717418,8290.573934,,,,,,,,
78,30,38.58322096,0.006572723,38.58979368,8340.247917,,,,,,,,
78,45,38.57855225,0.006840944,38.58539319,8270.844684,,,,,,,,
78,60,38.33586502,0.006450891,38.34231591,8244.431288,,,,,,,,
78,90,38.10411191,0.006505013,38.11061692,8174.885651,,,,,,,,
78,120,38.0129869,0.006462812,38.01944971,8112.470469,,,,,,,,
79,3,39.54522395,0.006778955,39.55200291,11283.1588,,,,,,,,
79,9,38.93902588,0.006578922,38.9456048,11325.72109,,,,,,,,
79,15,39.07017803,0.006646872,39.0768249,11298.67075,,,,,,,,
79,21,38.70401311,0.00662303,38.71063614,11265.08655,,,,,,,,
79,27,38.59594178,0.006589174,38.60253096,11227.40098,,,,,,,,
79,30,38.55293322,0.006533861,38.55946708,11255.60131,,,,,,,,
79,45,38.48923588,0.00655818,38.49579406,11150.38676,,,,,,,,
79,60,38.35729504,0.00654912,38.36384416,11136.05078,,,,,,,,
79,90,38.24736404,0.006494999,38.25385904,11052.65826,,,,,,,,
79,120,37.98563623,0.00639677,37.992033,10969.88586,,,,,,,,
80,3,39.592448,0.00661397,39.59906197,10719.68516,,,,,,,,
80,9,39.10017109,0.006582975,39.10675406,10750.89263,,,,,,,,
80,15,38.76550984,0.00656414,38.77207398,10741.17944,,,,,,,,
80,21,38.69632196,0.006636143,38.70295811,10721.16384,,,,,,,,
80,27,38.55622673,0.00656414,38.56279087,10705.21549,,,,,,,,
80,30,38.476125,0.006874084,38.48299909,10673.65644,,,,,,,,
80,45,38.44818401,0.006575108,38.45475912,10629.95274,,,,,,,,
80,60,38.25676012,0.006583929,38.26334405,10585.49457,,,,,,,,
80,90,38.12817693,0.006488085,38.13466501,10491.61827,,,,,,,,
80,120,38.05374527,0.006402016,38.06014729,10427.84276,,,,,,,,
81,3,39.60321784,0.00661397,39.60983181,9339.633748,,,,,,,,
81,9,38.85917997,0.006645918,38.86582589,9397.783909,,,,,,,,
81,15,38.7146759,0.006611109,38.72128701,9393.479553,,,,,,,,
81,21,38.63685679,0.006593943,38.64345074,9377.888554,,,,,,,,
81,27,38.57421494,0.006567955,38.58078289,9358.879607,,,,,,,,
81,30,38.58106613,0.006614923,38.58768106,9293.235335,,,,,,,,
81,45,38.48500109,0.006552935,38.49155402,9294.909838,,,,,,,,
81,60,38.30221891,0.006535292,38.30875421,9270.456211,,,,,,,,
81,90,38.09796405,0.006504059,38.10446811,9166.161841,,,,,,,,
81,120,37.97386408,0.006402731,37.98026681,9051.090304,,,,,,,,
82,3,39.61514974,0.006580114,39.62172985,12763.04513,,,,,,,,
82,9,38.85337687,0.006624222,38.86000109,12814.28754,,,,,,,,
82,15,38.70117211,0.006572962,38.70774508,12821.05759,,,,,,,,
82,21,38.80478168,0.006570101,38.81135178,12792.20902,,,,,,,,
82,27,38.61684465,0.006577253,38.62342191,12774.14999,,,,,,,,
82,30,38.45201373,0.006574154,38.45858788,12795.94189,,,,,,,,
82,45,38.50395012,0.006561041,38.51051116,12701.42086,,,,,,,,
82,60,38.29697609,0.006557941,38.30353403,12645.61254,,,,,,,,
82,90,38.16910481,0.006536961,38.17564178,12568.89811,,,,,,,,
82,120,37.94980001,0.006435156,37.95623517,12488.38049,,,,,,,,
83,3,39.57787013,0.006592989,39.58446312,9250.362068,,,,,,,,
83,9,38.93159819,0.006621838,38.93822002,9279.080385,,,,,,,,
83,15,38.76244211,0.006585121,38.76902723,9275.016822,,,,,,,,
83,21,38.62072611,0.006592989,38.6273191,9259.230304,,,,,,,,
83,27,38.69928813,0.006596088,38.70588422,9262.915872,,,,,,,,
83,30,38.53212285,0.006514788,38.53863764,9209.290684,,,,,,,,
83,45,38.541363,0.006598234,38.54796124,9258.506915,,,,,,,,
83,60,38.27426791,0.006575108,38.28084302,9159.726951,,,,,,,,
83,90,38.14669991,0.0065341,38.153234,9141.156398,,,,,,,,
83,120,37.90496588,0.006402016,37.91136789,9062.199845,,,,,,,,
84,3,39.60760808,0.006592989,39.61420107,10172.17065,,,,,,,,
84,9,39.15035009,0.006593227,39.15694332,10195.78801,,,,,,,,
84,15,38.72478104,0.006567955,38.73134899,10215.86396,,,,,,,,
84,21,38.78225303,0.006597757,38.78885078,10197.26642,,,,,,,,
84,27,38.65845704,0.006593943,38.66505098,10182.91185,,,,,,,,
84,30,38.64419198,0.006568193,38.65076017,10152.72143,,,,,,,,
84,45,38.63170791,0.006563187,38.63827109,10096.53883,,,,,,,,
84,60,38.58698297,0.006556988,38.59353995,10068.45545,,,,,,,,
84,90,38.09975505,0.006494999,38.10625005,10005.93519,,,,,,,,
84,120,37.94706702,0.006387949,37.95345497,9937.113459,,,,,,,,
85,3,40.04885507,0.006582975,40.05543804,9540.55821,,,,,,,,
85,9,38.89062905,0.006571054,38.89720011,9612.162705,,,,,,,,
85,15,38.70168877,0.006574154,38.70826292,9599.480978,,,,,,,,
85,21,38.67291379,0.006570101,38.67948389,9586.795136,,,,,,,,
85,27,38.58925295,0.006583214,38.59583616,9544.733572,,,,,,,,
85,30,38.53512073,0.006580114,38.54170084,9512.533796,,,,,,,,
85,45,38.48039079,0.006544113,38.4869349,9496.704942,,,,,,,,
85,60,38.31083512,0.006568909,38.31740403,9406.909484,,,,,,,,
85,90,38.19036102,0.006491184,38.19685221,9348.592069,,,,,,,,
85,120,38.06531811,0.006397963,38.07171607,9290.506599,,,,,,,,
86,3,39.82971382,0.006584167,39.83629799,9636.518727,,,,,,,,
86,9,38.977525,0.006561995,38.98408699,9661.104261,,,,,,,,
86,15,38.71946597,0.006582975,38.72604895,9660.501751,,,,,,,,
86,21,38.66493297,0.006561995,38.67149496,9650.69758,,,,,,,,
86,27,38.66151714,0.006558895,38.66807604,9633.173079,,,,,,,,
86,30,38.46361589,0.0065732,38.47018909,9706.907677,,,,,,,,
86,45,38.53493595,0.006564856,38.54150081,9584.361123,,,,,,,,
86,60,38.32435703,0.006575823,38.33093286,9633.239071,,,,,,,,
86,90,38.03264594,0.006510973,38.03915691,9562.469979,,,,,,,,
86,120,37.93562508,0.006403685,37.94202876,9472.850946,,,,,,,,
87,3,39.87727594,0.006603003,39.88387895,9587.897236,,,,,,,,
87,9,38.83372498,0.006566048,38.84029102,9637.696687,,,,,,,,
87,15,38.77087903,0.006582737,38.77746177,9633.820379,,,,,,,,
87,21,38.70347476,0.00654912,38.71002388,9633.388369,,,,,,,,
87,27,38.61378002,0.006520033,38.62030005,9613.425527,,,,,,,,
87,30,38.50496006,0.006561995,38.51152205,9562.338065,,,,,,,,
87,45,38.55189705,0.006664991,38.55856204,9518.277837,,,,,,,,
87,60,38.31917381,0.006580114,38.32575393,9485.754357,,,,,,,,
87,90,38.04166603,0.00651288,38.04817891,9389.057813,,,,,,,,
